Open,High,Low,Close,Adj Close,Volume
27.84749984741211,27.860000610351562,26.837499618530273,27.332500457763672,24.603200912475586,212818400
27.072500228881836,27.162500381469727,26.352500915527344,26.5625,23.910091400146484,257142000
26.635000228881836,26.857500076293945,26.157499313354492,26.565000534057617,23.912342071533203,263188400
26.799999237060547,27.049999237060547,26.674999237060547,26.9375,24.247652053833008,160423600
27.3075008392334,28.037500381469727,27.174999237060547,27.97249984741211,25.179296493530273,237458000
28.167499542236328,28.3125,27.552499771118164,28.002500534057617,25.206302642822266,214798000
28.149999618530273,28.157499313354492,27.200000762939453,27.3125,24.585201263427734,198603200
27.857500076293945,28.200000762939453,27.227500915527344,27.55500030517578,24.803489685058594,268367600
27.260000228881836,27.622499465942383,27.125,27.450000762939453,24.708972930908203,195826400
27.5,27.514999389648438,26.665000915527344,26.704999923706055,24.038366317749023,240056000
26.75749969482422,26.895000457763672,26.299999237060547,26.497499465942383,23.851581573486328,314053200
26.959999084472656,27.24250030517578,26.625,27.18000030517578,24.46593475341797,199599600
27.237499237060547,27.764999389648438,27.0674991607666,27.387500762939453,24.652713775634766,194303600
27.565000534057617,28.11750030517578,27.43000030517578,28.100000381469727,25.294065475463867,215185600
28.075000762939453,28.4375,27.88249969482422,28.2450008392334,25.424589157104492,185859200
28.434999465942383,28.59000015258789,28.200000762939453,28.274999618530273,25.45159149169922,222460000
28.104999542236328,28.1200008392334,27.25749969482422,27.28499984741211,24.560447692871094,382274800
29.407499313354492,29.530000686645508,28.827499389648438,28.827499389648438,25.94891929626465,585908400
29.079999923706055,29.797500610351562,28.889999389648438,29.725000381469727,26.756797790527344,337745600
29.600000381469727,30.0,29.212499618530273,29.290000915527344,26.365236282348633,334982000
29.512500762939453,29.792499542236328,29.020000457763672,29.657499313354492,26.696041107177734,250956400
29.625,29.772499084472656,29.40250015258789,29.662500381469727,26.700544357299805,207662800
29.625,30.127500534057617,29.577499389648438,29.889999389648438,26.90532112121582,280598800
30.0049991607666,30.0575008392334,29.8125,29.985000610351562,27.09735870361328,168984800
30.0049991607666,30.0625,29.612499237060547,29.732500076293945,26.869178771972656,174826400
29.637500762939453,29.959999084472656,29.607500076293945,29.93000030517578,27.047657012939453,155559200
30.042499542236328,30.537500381469727,30.040000915527344,30.5049991607666,27.56728172302246,248034000
30.6924991607666,31.229999542236328,30.625,31.219999313354492,28.213430404663086,294247200
31.514999389648438,31.8700008392334,31.392499923706055,31.614999771118164,28.57038688659668,297898000
31.81999969482422,31.81999969482422,31.412500381469727,31.770000457763672,28.71046257019043,217088800
31.872499465942383,32.220001220703125,31.729999542236328,31.957500457763672,28.879907608032227,252609600
31.907499313354492,32.19499969482422,31.862499237060547,32.18000030517578,29.080978393554688,179566800
32.119998931884766,32.25749969482422,32.08250045776367,32.11249923706055,29.019969940185547,149449600
32.154998779296875,32.375,32.01250076293945,32.375,29.2571964263916,195793600
32.505001068115234,33.25,32.415000915527344,33.25,30.047935485839844,283896400
33.23500061035156,33.400001525878906,32.79249954223633,33.04249954223633,29.86041831970215,276912400
32.88999938964844,32.900001525878906,32.037498474121094,32.1974983215332,29.09678840637207,298846800
32.1974983215332,32.717498779296875,31.65250015258789,32.60499954223633,29.465045928955078,365150000
32.5,32.64250183105469,32.060001373291016,32.1150016784668,29.02223777770996,248059200
32.3125,32.56999969482422,32.07500076293945,32.272499084472656,29.164569854736328,192386800
32.2400016784668,32.380001068115234,32.022499084472656,32.34000015258789,29.225568771362305,151265200
32.275001525878906,32.38999938964844,32.08000183105469,32.1349983215332,29.040307998657227,126665200
32.14500045776367,32.1875,31.440000534057617,31.602500915527344,28.559091567993164,226068400
32.099998474121094,32.342498779296875,31.565000534057617,31.649999618530273,28.60201644897461,291368400
31.989999771118164,32.39250183105469,31.264999389648438,31.78499984741211,28.724014282226562,354114000
31.602500915527344,31.80500030517578,30.950000762939453,31.127500534057617,28.129831314086914,275426400
31.1875,31.1924991607666,30.52750015258789,30.559999465942383,27.61698341369629,275756000
30.577499389648438,31.225000381469727,30.407499313354492,31.112499237060547,28.116275787353516,193450800
31.100000381469727,31.350000381469727,30.645000457763672,30.897499084472656,27.921985626220703,207309200
30.969999313354492,31.237499237060547,30.717500686645508,31.237499237060547,28.22924041748047,143497200
31.475000381469727,31.829999923706055,31.412500381469727,31.760000228881836,28.701425552368164,204092400
31.75,32.290000915527344,31.592500686645508,32.11750030517578,29.024492263793945,261083600
32.1875,32.3125,31.850000381469727,31.875,28.80535316467285,183238000
32.0625,32.099998474121094,31.290000915527344,31.475000381469727,28.44386863708496,274780400
31.780000686645508,31.962499618530273,31.6299991607666,31.802499771118164,28.739826202392578,150838800
31.8075008392334,32.0099983215332,31.639999389648438,31.672500610351562,28.622344970703125,131369200
31.635000228881836,31.704999923706055,30.844999313354492,30.844999313354492,27.87453842163086,206620800
30.690000534057617,31.219999313354492,30.649999618530273,31.059999465942383,28.068836212158203,190291600
31.142499923706055,31.174999237060547,30.727500915527344,30.8125,27.845170974731445,158184800
31.012500762939453,31.600000381469727,31.0,31.592500686645508,28.550058364868164,188398800
31.522499084472656,31.622499465942383,31.09000015258789,31.107500076293945,28.111759185791016,168362400
31.204999923706055,31.280000686645508,30.774999618530273,31.0625,28.071096420288086,162485600
31.25749969482422,31.389999389648438,31.047500610351562,31.329999923706055,28.31283187866211,128880400
31.11750030517578,31.877500534057617,31.082500457763672,31.837499618530273,28.771459579467773,148776000
31.90999984741211,32.029998779296875,31.4950008392334,31.502500534057617,28.468719482421875,140049200
